Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y,Computed instantaneous sediment corrected backscatter (dB)
11/15/2016 01:00,495,0,0,0,500,0
11/15/2016 00:00,444,0,0,0,440,0
11/14/2016 23:00,546,0,0,0,550,0
11/14/2016 22:00,342,0,0,0,340,0
11/14/2016 21:00,291,0,0,0,290,0
11/14/2016 20:00,341,0,0,0,340,0
11/14/2016 19:00,137,0,0,0,140,0
11/14/2016 18:00,495,0,0,0,500,0
11/14/2016 17:00,648,0,0,0,650,0
11/14/2016 16:00,749,0,0,0,750,0
11/14/2016 15:00,903,0,0,0,900,0
11/14/2016 14:00,852,0,0,0,850,0
11/14/2016 13:00,1010,0,0,0,1000,0
11/14/2016 12:00,699,0,0,0,700,0
11/14/2016 11:00,342,0,0,0,340,0
11/14/2016 10:00,291,0,0,0,290,0
11/14/2016 09:00,87,0,0,0,87,0
11/14/2016 08:00,87,0,0,0,87,0
11/14/2016 07:00,35,0,0,0,35,0
11/14/2016 06:00,-67,0,0,0,-67,0
11/14/2016 05:00,343,0,0,0,340,0
11/14/2016 04:00,445,0,0,0,450,0
11/14/2016 03:00,343,0,0,0,340,0
11/14/2016 02:00,87,0,0,0,87,0
11/14/2016 01:00,394,0,0,0,390,0
11/14/2016 00:00,189,0,0,0,190,0
11/13/2016 23:00,138,0,0,0,140,0
11/13/2016 22:00,189,0,0,0,190,0
11/13/2016 21:00,35,0,0,0,35,0
11/13/2016 20:00,394,0,0,0,390,0
11/13/2016 19:00,35,0,0,0,35,0
11/13/2016 18:00,445,0,0,0,450,0
11/13/2016 17:00,138,0,0,0,140,0
11/13/2016 16:00,189,0,0,0,190,0
11/13/2016 15:00,189,0,0,0,190,0
11/13/2016 14:00,496,0,0,0,500,0
11/13/2016 13:00,547,0,0,0,550,0
11/13/2016 12:00,394,0,0,0,390,0
11/13/2016 11:00,343,0,0,0,340,0
11/13/2016 10:00,189,0,0,0,190,0
11/13/2016 09:00,189,0,0,0,190,0
11/13/2016 08:00,138,0,0,0,140,0
11/13/2016 07:00,87,0,0,0,87,0
11/13/2016 06:00,-323,0,0,0,-320,0
11/13/2016 05:00,445,0,0,0,450,0
11/13/2016 04:00,445,0,0,0,450,0
