Date-Time,Instantaneous computed discharge (cfs)_x,Computed instantaneous suspended sediment (mg/L),"Computed instantaneous suspended sediment, lower 90% prediction (mg/L)","Computed instantaneous suspended sediment, upper 90% prediction (mg/L)",Instantaneous computed discharge (cfs)_y
10/24/2018 00:00,44,1.0,1.0,2.7,44
10/23/2018 23:00,44,1.0,1.0,2.7,44
10/23/2018 22:00,44,1.0,1.0,2.7,44
10/23/2018 21:00,44,1.0,1.0,2.7,44
10/23/2018 20:00,44,1.0,1.0,2.7,44
10/23/2018 19:00,44,1.0,1.0,2.7,44
10/23/2018 18:00,44,1.0,1.0,2.7,44
10/23/2018 17:00,44,1.0,1.0,2.7,44
10/23/2018 16:00,44,1.0,1.0,2.7,44
10/23/2018 15:00,42,1.0,1.0,2.7,42
10/23/2018 14:00,44,1.0,1.0,2.7,44
10/23/2018 13:00,42,1.0,1.0,2.7,42
10/23/2018 12:00,44,1.0,1.0,2.7,44
10/23/2018 11:00,44,1.0,1.0,2.7,44
10/23/2018 10:00,44,1.0,1.0,2.7,44
10/23/2018 09:00,45,1.0,1.0,2.7,45
10/23/2018 08:00,45,1.0,1.0,2.7,45
10/23/2018 07:00,46,1.0,1.0,2.7,46
10/23/2018 06:00,45,1.0,1.0,2.7,45
10/23/2018 05:00,45,1.0,1.0,2.7,45
10/23/2018 04:00,46,1.0,1.0,2.7,46
10/23/2018 03:00,47,1.0,1.0,2.7,47
10/23/2018 02:00,47,1.0,1.0,2.7,47
10/23/2018 01:00,47,1.0,1.0,2.7,47
10/23/2018 00:00,46,1.0,1.0,2.7,46
10/22/2018 23:00,46,1.0,1.0,2.7,46
10/22/2018 22:00,45,1.0,1.0,2.7,45
10/22/2018 21:00,46,1.0,1.0,2.7,46
10/22/2018 20:00,46,1.0,1.0,2.7,46
10/22/2018 19:00,47,1.0,1.0,2.7,47
10/22/2018 18:00,46,1.0,1.0,2.7,46
10/22/2018 17:00,46,1.0,1.0,2.7,46
10/22/2018 16:00,46,1.0,1.0,2.7,46
10/22/2018 15:00,47,1.0,1.0,2.7,47
10/22/2018 14:00,47,1.0,1.0,2.7,47
10/22/2018 13:00,46,1.0,1.0,2.7,46
10/22/2018 12:00,47,1.0,1.0,2.7,47
10/22/2018 11:00,45,1.0,1.0,2.7,45
10/22/2018 10:00,47,1.0,1.0,2.7,47
10/22/2018 09:00,48,1.0,1.0,2.7,48
10/22/2018 08:00,49,1.0,1.0,2.7,49
10/22/2018 07:00,49,1.0,1.0,2.7,49
10/22/2018 06:00,49,1.0,1.0,2.7,49
10/22/2018 05:00,49,1.0,1.0,2.7,49
10/22/2018 04:00,49,1.0,1.0,2.7,49
10/22/2018 03:00,49,1.0,1.0,2.7,49
10/22/2018 02:00,49,1.0,1.0,2.7,49
10/22/2018 01:00,49,1.0,1.0,2.7,49
10/22/2018 00:00,49,1.0,1.0,2.7,49
10/21/2018 23:00,49,1.0,1.0,2.7,49
10/21/2018 22:00,49,1.0,1.0,2.7,49
10/21/2018 21:00,49,1.0,1.0,2.7,49
10/21/2018 20:00,50,1.0,1.0,2.7,50
10/21/2018 19:00,48,1.0,1.0,2.7,48
10/21/2018 18:00,50,1.0,1.0,2.7,50
10/21/2018 17:00,49,1.0,1.0,2.7,49
10/21/2018 16:00,50,1.0,1.0,2.7,50
10/21/2018 15:00,50,1.0,1.0,2.7,50
10/21/2018 14:00,52,1.0,1.0,2.7,52
10/21/2018 13:00,52,1.0,1.0,2.7,52
10/21/2018 12:00,52,1.0,1.0,2.7,52
10/21/2018 11:00,53,1.0,1.0,2.7,53
10/21/2018 10:00,53,1.0,1.0,2.7,53
10/21/2018 09:00,53,1.0,1.0,2.7,53
10/21/2018 08:00,53,1.0,1.0,2.7,53
10/21/2018 07:00,54,1.0,1.0,2.7,54
10/21/2018 06:00,54,1.0,1.0,2.7,54
10/21/2018 05:00,55,1.0,1.0,2.7,55
10/21/2018 04:00,55,1.0,1.0,2.7,55
10/21/2018 03:00,55,1.0,1.0,2.7,55
10/21/2018 02:00,55,1.0,1.0,2.7,55
10/21/2018 01:00,55,1.0,1.0,2.7,55
10/21/2018 00:00,57,1.0,1.0,2.7,57
10/20/2018 23:00,55,1.0,1.0,2.7,55
10/20/2018 22:00,57,1.0,1.0,2.7,57
10/20/2018 21:00,57,1.0,1.0,2.7,57
10/20/2018 20:00,55,1.0,1.0,2.7,55
10/20/2018 19:00,56,1.0,1.0,2.7,56
10/20/2018 18:00,58,1.0,1.0,2.7,58
10/20/2018 17:00,56,1.0,1.0,2.7,56
10/20/2018 16:00,58,1.0,1.0,2.7,58
10/20/2018 15:00,58,1.0,1.0,2.7,58
10/20/2018 14:00,58,1.0,1.0,2.7,58
10/20/2018 13:00,59,1.0,1.0,2.8,59
10/20/2018 12:00,60,1.0,1.0,2.8,60
10/20/2018 11:00,62,1.0,1.0,2.8,62
10/20/2018 10:00,60,1.0,1.0,2.8,60
10/20/2018 09:00,62,1.0,1.0,2.8,62
10/20/2018 08:00,65,1.0,1.0,2.8,65
10/20/2018 07:00,65,1.0,1.0,2.8,65
10/20/2018 06:00,66,1.0,1.0,2.8,66
10/20/2018 05:00,69,1.0,1.0,2.8,69
10/20/2018 04:00,72,1.0,1.0,2.8,72
10/20/2018 03:00,73,1.0,1.0,2.8,73
10/20/2018 02:00,70,1.0,1.0,2.8,70
10/20/2018 01:00,60,1.0,1.0,2.8,60
10/20/2018 00:00,60,1.0,1.0,2.8,60
10/19/2018 23:00,59,1.0,1.0,2.8,59
10/19/2018 22:00,60,1.0,1.0,2.8,60
10/19/2018 21:00,60,1.0,1.0,2.8,60
10/19/2018 20:00,59,1.0,1.0,2.8,59
10/19/2018 19:00,60,1.0,1.0,2.8,60
10/19/2018 18:00,59,1.0,1.0,2.8,59
10/19/2018 17:00,62,1.0,1.0,2.8,62
10/19/2018 16:00,60,1.0,1.0,2.8,60
10/19/2018 15:00,62,1.0,1.0,2.8,62
10/19/2018 14:00,62,1.0,1.0,2.8,62
10/19/2018 13:00,62,1.0,1.0,2.8,62
10/19/2018 12:00,62,1.0,1.0,2.8,62
10/19/2018 11:00,63,1.0,1.0,2.8,63
10/19/2018 10:00,63,1.0,1.0,2.8,63
10/19/2018 09:00,63,1.0,1.0,2.8,63
10/19/2018 08:00,63,1.0,1.0,2.8,63
10/19/2018 07:00,63,1.0,1.0,2.8,63
10/19/2018 06:00,63,1.0,1.0,2.8,63
10/19/2018 05:00,64,1.0,1.0,2.8,64
10/19/2018 04:00,64,1.0,1.0,2.8,64
10/19/2018 03:00,63,1.0,1.0,2.8,63
10/19/2018 02:00,64,1.0,1.0,2.8,64
10/19/2018 01:00,63,1.0,1.0,2.8,63
10/19/2018 00:00,63,1.0,1.0,2.8,63
10/18/2018 23:00,64,1.0,1.0,2.8,64
10/18/2018 22:00,63,1.0,1.0,2.8,63
10/18/2018 21:00,64,1.0,1.0,2.8,64
10/18/2018 20:00,66,1.0,1.0,2.8,66
10/18/2018 19:00,66,1.0,1.0,2.8,66
10/18/2018 18:00,66,1.0,1.0,2.8,66
10/18/2018 17:00,67,1.0,1.0,2.8,67
10/18/2018 16:00,64,1.0,1.0,2.8,64
10/18/2018 15:00,67,1.0,1.0,2.8,67
10/18/2018 14:00,67,1.0,1.0,2.8,67
10/18/2018 13:00,69,1.0,1.0,2.8,69
10/18/2018 12:00,69,1.0,1.0,2.8,69
10/18/2018 11:00,69,1.0,1.0,2.8,69
10/18/2018 10:00,70,1.0,1.0,2.8,70
10/18/2018 09:00,70,1.0,1.0,2.8,70
10/18/2018 08:00,72,1.0,1.0,2.8,72
10/18/2018 07:00,72,1.0,1.0,2.8,72
10/18/2018 06:00,75,1.0,1.0,2.8,75
10/18/2018 05:00,73,1.0,1.0,2.8,73
10/18/2018 04:00,73,1.0,1.0,2.8,73
10/18/2018 03:00,75,1.0,1.0,2.8,75
10/18/2018 02:00,76,1.0,1.0,2.8,76
10/18/2018 01:00,75,1.0,1.0,2.8,75
10/18/2018 00:00,76,1.0,1.0,2.8,76
10/17/2018 23:00,75,1.0,1.0,2.8,75
10/17/2018 22:00,76,1.0,1.0,2.8,76
10/17/2018 21:00,76,1.0,1.0,2.8,76
10/17/2018 20:00,78,1.0,1.0,2.8,78
10/17/2018 19:00,78,1.0,1.0,2.8,78
10/17/2018 18:00,78,1.0,1.0,2.8,78
10/17/2018 17:00,79,1.0,1.0,2.8,79
10/17/2018 16:00,81,1.0,1.0,2.8,81
10/17/2018 15:00,78,1.0,1.0,2.8,78
10/17/2018 14:00,81,1.0,1.0,2.8,81
10/17/2018 13:00,81,1.0,1.0,2.8,81
10/17/2018 12:00,82,1.0,1.0,2.8,82
10/17/2018 11:00,81,1.0,1.0,2.8,81
10/17/2018 10:00,84,1.0,1.0,2.9,84
10/17/2018 09:00,84,1.0,1.0,2.9,84
10/17/2018 08:00,86,1.0,1.0,2.9,86
10/17/2018 07:00,86,1.0,1.0,2.9,86
10/17/2018 06:00,87,1.0,1.0,2.9,87
10/17/2018 05:00,87,1.0,1.0,2.9,87
10/17/2018 04:00,87,1.0,1.0,2.9,87
10/17/2018 03:00,86,1.0,1.0,2.9,86
10/17/2018 02:00,89,1.0,1.0,2.9,89
10/17/2018 01:00,89,1.0,1.0,2.9,89
10/17/2018 00:00,91,1.0,1.0,2.9,91
10/16/2018 23:00,93,1.0,1.0,2.9,93
10/16/2018 22:00,93,1.0,1.0,2.9,93
10/16/2018 21:00,93,1.0,1.0,2.9,93
10/16/2018 20:00,91,1.0,1.0,2.9,91
10/16/2018 19:00,94,1.0,1.0,2.9,94
10/16/2018 18:00,94,1.0,1.0,2.9,94
10/16/2018 17:00,96,1.0,1.0,2.9,96
10/16/2018 16:00,96,1.0,1.0,2.9,96
10/16/2018 15:00,94,1.0,1.0,2.9,94
10/16/2018 14:00,98,1.0,1.0,2.9,98
10/16/2018 13:00,98,1.0,1.0,2.9,98
10/16/2018 12:00,96,1.0,1.0,2.9,96
10/16/2018 11:00,98,1.0,1.0,2.9,98
10/16/2018 10:00,100,1.0,1.0,2.9,100
10/16/2018 09:00,98,1.0,1.0,2.9,98
10/16/2018 08:00,101,1.0,1.0,2.9,100
10/16/2018 07:00,101,1.0,1.0,2.9,100
10/16/2018 06:00,105,1.0,1.0,2.9,110
10/16/2018 05:00,103,1.0,1.0,2.9,100
10/16/2018 04:00,105,1.0,1.0,2.9,110
10/16/2018 03:00,103,1.0,1.0,2.9,100
10/16/2018 02:00,107,1.0,1.0,2.9,110
10/16/2018 01:00,107,1.0,1.0,2.9,110
10/16/2018 00:00,109,1.0,1.0,2.9,110
10/15/2018 23:00,107,1.0,1.0,2.9,110
10/15/2018 22:00,111,1.0,1.0,2.9,110
10/15/2018 21:00,113,1.0,1.0,3.0,110
10/15/2018 20:00,117,1.0,1.0,3.0,120
10/15/2018 19:00,115,1.0,1.0,3.0,120
10/15/2018 18:00,113,1.0,1.0,3.0,110
10/15/2018 17:00,117,1.0,1.0,3.0,120
10/15/2018 16:00,117,1.0,1.0,3.0,120
10/15/2018 15:00,119,1.0,1.0,3.0,120
10/15/2018 14:00,119,1.0,1.0,3.0,120
10/15/2018 13:00,123,1.0,1.0,3.0,120
10/15/2018 12:00,123,1.0,1.0,3.0,120
10/15/2018 11:00,123,1.0,1.0,3.0,120
10/15/2018 10:00,127,1.0,1.0,3.0,130
10/15/2018 09:00,125,1.0,1.0,3.0,130
10/15/2018 08:00,127,1.0,1.0,3.0,130
10/15/2018 07:00,129,1.0,1.0,3.0,130
10/15/2018 06:00,131,1.0,1.0,3.0,130
10/15/2018 05:00,129,1.0,1.0,3.0,130
10/15/2018 04:00,131,1.0,1.0,3.0,130
10/15/2018 03:00,136,1.0,1.0,3.0,140
10/15/2018 02:00,136,1.0,1.0,3.0,140
10/15/2018 01:00,138,1.0,1.0,3.0,140
10/15/2018 00:00,138,1.0,1.0,3.0,140
10/14/2018 23:00,138,1.0,1.0,3.0,140
10/14/2018 22:00,147,1.0,1.0,3.1,150
10/14/2018 21:00,147,1.0,1.0,3.1,150
10/14/2018 20:00,147,1.0,1.0,3.1,150
10/14/2018 19:00,150,1.0,1.0,3.1,150
10/14/2018 18:00,145,1.0,1.0,3.0,150
10/14/2018 17:00,150,1.0,1.0,3.1,150
10/14/2018 16:00,154,1.0,1.0,3.1,150
10/14/2018 15:00,154,1.0,1.0,3.1,150
10/14/2018 14:00,159,1.0,1.0,3.1,160
10/14/2018 13:00,157,1.0,1.0,3.1,160
10/14/2018 12:00,159,1.0,1.0,3.1,160
10/14/2018 11:00,162,1.0,1.0,3.1,160
10/14/2018 10:00,167,1.0,1.0,3.1,170
10/14/2018 09:00,167,1.0,1.0,3.1,170
10/14/2018 08:00,169,1.0,1.0,3.1,170
10/14/2018 07:00,174,1.0,1.0,3.1,170
10/14/2018 06:00,174,1.0,1.0,3.1,170
10/14/2018 05:00,172,1.0,1.0,3.1,170
10/14/2018 04:00,179,1.0,1.0,3.1,180
10/14/2018 03:00,182,1.0,1.0,3.1,180
10/14/2018 02:00,187,1.0,1.0,3.2,190
10/14/2018 01:00,182,1.0,1.0,3.1,180
10/14/2018 00:00,193,1.0,1.0,3.2,190
10/13/2018 23:00,190,1.0,1.0,3.2,190
10/13/2018 22:00,196,1.0,1.0,3.2,200
10/13/2018 21:00,196,1.0,1.0,3.2,200
10/13/2018 20:00,196,1.0,1.0,3.2,200
10/13/2018 19:00,204,1.0,1.0,3.2,200
10/13/2018 18:00,201,1.0,1.0,3.2,200
10/13/2018 17:00,201,1.0,1.0,3.2,200
10/13/2018 16:00,210,1.0,1.0,3.2,210
10/13/2018 15:00,213,1.0,1.0,3.2,210
10/13/2018 14:00,222,1.0,1.0,3.2,220
10/13/2018 13:00,222,1.0,1.0,3.2,220
10/13/2018 12:00,231,1.0,1.0,3.2,230
10/13/2018 11:00,237,1.0,1.0,3.3,240
10/13/2018 10:00,237,1.0,1.0,3.3,240
10/13/2018 09:00,250,1.0,1.0,3.3,250
10/13/2018 08:00,247,1.0,1.0,3.3,250
10/13/2018 07:00,256,1.0,1.0,3.3,260
10/13/2018 06:00,256,1.0,1.0,3.3,260
10/13/2018 05:00,263,1.0,1.0,3.3,260
10/13/2018 04:00,270,1.0,1.0,3.3,270
10/13/2018 03:00,277,1.0,1.0,3.3,280
10/13/2018 02:00,277,1.0,1.0,3.3,280
10/13/2018 01:00,277,1.0,1.0,3.3,280
10/13/2018 00:00,287,1.0,1.0,3.3,290
10/12/2018 23:00,291,1.0,1.0,3.4,290
10/12/2018 22:00,294,1.0,1.0,3.4,290
10/12/2018 21:00,301,1.0,1.0,3.4,300
10/12/2018 20:00,312,1.0,1.0,3.4,310
10/12/2018 19:00,324,1.0,1.0,3.4,320
10/12/2018 18:00,331,1.0,1.0,3.4,330
10/12/2018 17:00,351,1.0,1.0,3.4,350
10/12/2018 16:00,339,1.0,1.0,3.4,340
10/12/2018 15:00,355,1.0,1.0,3.4,360
10/12/2018 14:00,376,1.0,1.0,3.5,380
10/12/2018 13:00,376,1.0,1.0,3.5,380
10/12/2018 12:00,406,1.0,1.0,3.5,410
10/12/2018 11:00,401,1.0,1.0,3.5,400
10/12/2018 10:00,428,1.0,1.0,3.5,430
10/12/2018 09:00,442,1.0,1.0,3.6,440
10/12/2018 08:00,451,1.0,1.0,3.6,450
10/12/2018 07:00,494,1.0,1.0,3.6,490
10/12/2018 06:00,530,1.0,1.0,3.7,530
10/12/2018 05:00,572,1.0,1.0,3.7,570
10/12/2018 04:00,540,1.0,1.0,3.7,540
10/12/2018 03:00,572,1.0,1.0,3.7,570
10/12/2018 02:00,572,1.0,1.0,3.7,570
10/12/2018 01:00,594,1.0,1.0,3.7,590
10/12/2018 00:00,646,1.0,1.0,3.8,650
10/11/2018 23:00,634,1.0,1.0,3.8,630
10/11/2018 22:00,600,1.0,1.0,3.7,600
10/11/2018 21:00,658,1.0,1.0,3.8,660
10/11/2018 20:00,682,1.0,1.0,3.8,680
10/11/2018 19:00,744,1.0,1.0,3.9,740
10/11/2018 18:00,811,1.0,1.0,3.9,810
10/11/2018 17:00,871,1.0,1.0,4.0,870
10/11/2018 16:00,889,1.0,1.0,4.0,890
10/11/2018 15:00,860,1.0,1.0,4.0,860
10/11/2018 14:00,889,1.0,1.0,4.0,890
10/11/2018 13:00,883,1.0,1.0,4.0,880
10/11/2018 12:00,907,1.0,1.0,4.0,910
10/11/2018 11:00,981,1.0,1.0,4.0,980
10/11/2018 10:00,1020,1.0,1.0,4.1,1000
10/11/2018 09:00,1100,1.0,1.0,4.1,1100
10/11/2018 08:00,1110,1.0,1.0,4.1,1100
10/11/2018 07:00,1150,1.0,1.0,4.2,1200
10/11/2018 06:00,1130,1.0,1.0,4.1,1100
10/11/2018 05:00,1160,1.0,1.0,4.2,1200
10/11/2018 04:00,1170,1.0,1.0,4.2,1200
10/11/2018 03:00,1210,1.0,1.0,4.2,1200
10/11/2018 02:00,1240,1.0,1.0,4.2,1200
10/11/2018 01:00,1240,1.0,1.0,4.2,1200
10/11/2018 00:00,1240,1.0,1.0,4.2,1200
10/10/2018 23:00,1270,1.0,1.0,4.2,1300
10/10/2018 22:00,1300,1.0,1.0,4.2,1300
10/10/2018 21:00,1320,1.0,1.0,4.3,1300
10/10/2018 20:00,1380,1.0,1.0,4.3,1400
10/10/2018 19:00,1390,1.0,1.0,4.3,1400
10/10/2018 18:00,1490,1.0,1.0,4.3,1500
10/10/2018 17:00,1570,1.0,1.0,4.4,1600
10/10/2018 16:00,1610,1.0,1.0,4.4,1600
10/10/2018 15:00,1650,1.0,1.0,4.4,1700
10/10/2018 14:00,1690,1.0,1.0,4.4,1700
10/10/2018 13:00,1750,1.0,1.0,4.5,1800
10/10/2018 12:00,1760,1.0,1.0,4.5,1800
10/10/2018 11:00,1780,1.0,1.0,4.5,1800
10/10/2018 10:00,1760,1.0,1.0,4.5,1800
10/10/2018 09:00,1690,1.0,1.0,4.4,1700
10/10/2018 08:00,1640,1.0,1.0,4.4,1600
10/10/2018 07:00,1550,1.0,1.0,4.4,1600
10/10/2018 06:00,1360,1.0,1.0,4.3,1400
10/10/2018 05:00,1220,1.0,1.0,4.2,1200
10/10/2018 04:00,925,1.0,1.0,4.0,930
10/10/2018 03:00,706,1.0,1.0,3.8,710
10/10/2018 02:00,519,1.0,1.0,3.7,520
10/10/2018 01:00,428,1.0,1.0,3.5,430
10/10/2018 00:00,371,1.0,1.0,3.5,370
10/09/2018 23:00,339,1.0,1.0,3.4,340
10/09/2018 22:00,312,1.0,1.0,3.4,310
10/09/2018 21:00,294,1.0,1.0,3.4,290
10/09/2018 20:00,283,1.0,1.0,3.3,280
10/09/2018 19:00,280,1.0,1.0,3.3,280
10/09/2018 18:00,280,1.0,1.0,3.3,280
10/09/2018 17:00,266,1.0,1.0,3.3,270
10/09/2018 16:00,276,1.0,1.0,3.3,280
10/09/2018 15:00,276,1.0,1.0,3.3,280
10/09/2018 14:00,276,1.0,1.0,3.3,280
10/09/2018 13:00,283,1.0,1.0,3.3,280
10/09/2018 12:00,280,1.0,1.0,3.3,280
10/09/2018 11:00,283,1.0,1.0,3.3,280
10/09/2018 10:00,280,1.0,1.0,3.3,280
10/09/2018 09:00,287,1.0,1.0,3.3,290
10/09/2018 08:00,290,1.0,1.0,3.3,290
10/09/2018 07:00,276,1.0,1.0,3.3,280
10/09/2018 06:00,280,1.0,1.0,3.3,280
10/09/2018 05:00,280,1.0,1.0,3.3,280
10/09/2018 04:00,280,1.0,1.0,3.3,280
10/09/2018 03:00,266,1.0,1.0,3.3,270
10/09/2018 02:00,266,1.0,1.0,3.3,270
10/09/2018 01:00,266,1.0,1.0,3.3,270
10/09/2018 00:00,266,1.0,1.0,3.3,270
10/08/2018 23:00,253,1.0,1.0,3.3,250
10/08/2018 22:00,246,1.0,1.0,3.3,250
10/08/2018 21:00,240,1.0,1.0,3.3,240
10/08/2018 20:00,233,1.0,1.0,3.2,230
10/08/2018 19:00,233,1.0,1.0,3.2,230
10/08/2018 18:00,224,1.0,1.0,3.2,220
10/08/2018 17:00,218,1.0,1.0,3.2,220
10/08/2018 16:00,218,1.0,1.0,3.2,220
10/08/2018 15:00,212,1.0,1.0,3.2,210
10/08/2018 14:00,209,1.0,1.0,3.2,210
10/08/2018 13:00,201,1.0,1.0,3.2,200
10/08/2018 12:00,190,1.0,1.0,3.2,190
10/08/2018 11:00,187,1.0,1.0,3.2,190
10/08/2018 10:00,176,1.0,1.0,3.1,180
10/08/2018 09:00,166,1.0,1.0,3.1,170
10/08/2018 08:00,154,1.0,1.0,3.1,150
10/08/2018 07:00,142,1.0,1.0,3.0,140
10/08/2018 06:00,135,1.0,1.0,3.0,140
10/08/2018 05:00,129,1.0,1.0,3.0,130
10/08/2018 04:00,127,1.0,1.0,3.0,130
10/08/2018 03:00,122,1.0,1.0,3.0,120
10/08/2018 02:00,125,1.0,1.0,3.0,130
10/08/2018 01:00,125,1.0,1.0,3.0,130
10/08/2018 00:00,125,1.0,1.0,3.0,130
10/07/2018 23:00,125,1.0,1.0,3.0,130
10/07/2018 22:00,125,1.0,1.0,3.0,130
10/07/2018 21:00,129,1.0,1.0,3.0,130
10/07/2018 20:00,129,1.0,1.0,3.0,130
10/07/2018 19:00,131,1.0,1.0,3.0,130
10/07/2018 18:00,135,1.0,1.0,3.0,140
10/07/2018 17:00,135,1.0,1.0,3.0,140
10/07/2018 16:00,135,1.0,1.0,3.0,140
10/07/2018 15:00,138,1.0,1.0,3.0,140
10/07/2018 14:00,142,1.0,1.0,3.0,140
10/07/2018 13:00,138,1.0,1.0,3.0,140
10/07/2018 12:00,140,1.0,1.0,3.0,140
10/07/2018 11:00,140,1.0,1.0,3.0,140
10/07/2018 10:00,147,1.0,1.0,3.1,150
10/07/2018 09:00,151,1.0,1.0,3.1,150
10/07/2018 08:00,151,1.0,1.0,3.1,150
10/07/2018 07:00,151,1.0,1.0,3.1,150
10/07/2018 06:00,156,1.0,1.0,3.1,160
10/07/2018 05:00,156,1.0,1.0,3.1,160
10/07/2018 04:00,161,1.0,1.0,3.1,160
10/07/2018 03:00,161,1.0,1.0,3.1,160
10/07/2018 02:00,166,1.0,1.0,3.1,170
10/07/2018 01:00,174,1.0,1.0,3.1,170
10/07/2018 00:00,174,1.0,1.0,3.1,170
10/06/2018 23:00,179,1.0,1.0,3.1,180
10/06/2018 22:00,181,1.0,1.0,3.1,180
10/06/2018 21:00,190,1.0,1.0,3.2,190
10/06/2018 20:00,195,1.0,1.0,3.2,200
10/06/2018 19:00,198,1.0,1.0,3.2,200
10/06/2018 18:00,198,1.0,1.0,3.2,200
10/06/2018 17:00,203,1.0,1.0,3.2,200
10/06/2018 16:00,203,1.0,1.0,3.2,200
10/06/2018 15:00,212,1.0,1.0,3.2,210
10/06/2018 14:00,218,1.0,1.0,3.2,220
10/06/2018 13:00,221,1.0,1.0,3.2,220
10/06/2018 12:00,227,1.0,1.0,3.2,230
10/06/2018 11:00,230,1.0,1.0,3.2,230
10/06/2018 10:00,233,1.0,1.0,3.2,230
10/06/2018 09:00,239,1.0,1.0,3.3,240
10/06/2018 08:00,236,1.0,1.0,3.3,240
10/06/2018 07:00,246,1.0,1.0,3.3,250
10/06/2018 06:00,243,1.0,1.0,3.3,240
10/06/2018 05:00,243,1.0,1.0,3.3,240
10/06/2018 04:00,233,1.0,1.0,3.2,230
10/06/2018 03:00,233,1.0,1.0,3.2,230
10/06/2018 02:00,227,1.0,1.0,3.2,230
10/06/2018 01:00,221,1.0,1.0,3.2,220
10/06/2018 00:00,209,1.0,1.0,3.2,210
10/05/2018 23:00,209,1.0,1.0,3.2,210
10/05/2018 22:00,201,1.0,1.0,3.2,200
10/05/2018 21:00,198,1.0,1.0,3.2,200
10/05/2018 20:00,192,1.0,1.0,3.2,190
10/05/2018 19:00,189,1.0,1.0,3.2,190
10/05/2018 18:00,161,1.0,1.0,3.1,160
10/05/2018 17:00,146,1.0,1.0,3.1,150
10/05/2018 16:00,126,1.0,1.0,3.0,130
10/05/2018 15:00,106,1.0,1.0,2.9,110
10/05/2018 14:00,92,1.0,1.0,2.9,92
10/05/2018 13:00,77,1.0,1.0,2.8,77
10/05/2018 12:00,71,1.0,1.0,2.8,71
10/05/2018 11:00,69,1.0,1.0,2.8,69
10/05/2018 10:00,68,1.0,1.0,2.8,68
10/05/2018 09:00,68,1.0,1.0,2.8,68
10/05/2018 08:00,67,1.0,1.0,2.8,67
10/05/2018 07:00,67,1.0,1.0,2.8,67
10/05/2018 06:00,65,1.0,1.0,2.8,65
10/05/2018 05:00,64,1.0,1.0,2.8,64
10/05/2018 04:00,64,1.0,1.0,2.8,64
10/05/2018 03:00,62,1.0,1.0,2.8,62
10/05/2018 02:00,64,1.0,1.0,2.8,64
10/05/2018 01:00,64,1.0,1.0,2.8,64
10/05/2018 00:00,64,1.0,1.0,2.8,64
10/04/2018 23:00,65,1.0,1.0,2.8,65
10/04/2018 22:00,67,1.0,1.0,2.8,67
10/04/2018 21:00,68,1.0,1.0,2.8,68
10/04/2018 20:00,68,1.0,1.0,2.8,68
10/04/2018 19:00,68,1.0,1.0,2.8,68
10/04/2018 18:00,69,1.0,1.0,2.8,69
10/04/2018 17:00,72,1.0,1.0,2.8,72
10/04/2018 16:00,72,1.0,1.0,2.8,72
10/04/2018 15:00,72,1.0,1.0,2.8,72
10/04/2018 14:00,72,1.0,1.0,2.8,72
10/04/2018 13:00,74,1.0,1.0,2.8,74
10/04/2018 12:00,74,1.0,1.0,2.8,74
10/04/2018 11:00,74,1.0,1.0,2.8,74
10/04/2018 10:00,75,1.0,1.0,2.8,75
10/04/2018 09:00,75,1.0,1.0,2.8,75
10/04/2018 08:00,77,1.0,1.0,2.8,77
10/04/2018 07:00,75,1.0,1.0,2.8,75
10/04/2018 06:00,72,1.0,1.0,2.8,72
10/04/2018 05:00,71,1.0,1.0,2.8,71
10/04/2018 04:00,51,1.0,1.0,2.7,51
10/04/2018 03:00,42,1.0,1.0,2.7,42
10/04/2018 02:00,35,1.0,1.0,2.6,35
10/04/2018 01:00,32,1.0,1.0,2.6,32
10/04/2018 00:00,30,1.0,1.0,2.6,30
10/03/2018 23:00,30,1.0,1.0,2.6,30
10/03/2018 22:00,28,1.0,1.0,2.6,28
10/03/2018 21:00,29,1.0,1.0,2.6,29
10/03/2018 20:00,28,1.0,1.0,2.6,28
10/03/2018 19:00,28,1.0,1.0,2.6,28
10/03/2018 18:00,28,1.0,1.0,2.6,28
10/03/2018 17:00,27,1.0,1.0,2.6,27
10/03/2018 16:00,25,1.0,1.0,2.6,25
10/03/2018 15:00,24,1.0,1.0,2.6,24
10/03/2018 14:00,23,1.0,1.0,2.6,23
10/03/2018 13:00,23,1.0,1.0,2.6,23
10/03/2018 12:00,23,1.0,1.0,2.6,23
10/03/2018 11:00,23,1.0,1.0,2.6,23
10/03/2018 10:00,24,1.0,1.0,2.6,24
10/03/2018 09:00,24,1.0,1.0,2.6,24
10/03/2018 08:00,24,1.0,1.0,2.6,24
10/03/2018 07:00,24,1.0,1.0,2.6,24
10/03/2018 06:00,24,1.0,1.0,2.6,24
10/03/2018 05:00,24,1.0,1.0,2.6,24
10/03/2018 04:00,24,1.0,1.0,2.6,24
10/03/2018 03:00,24,1.0,1.0,2.6,24
10/03/2018 02:00,24,1.0,1.0,2.6,24
10/03/2018 01:00,24,1.0,1.0,2.6,24
10/03/2018 00:00,24,1.0,1.0,2.6,24
10/02/2018 23:00,24,1.0,1.0,2.6,24
10/02/2018 22:00,24,1.0,1.0,2.6,24
10/02/2018 21:00,24,1.0,1.0,2.6,24
10/02/2018 20:00,24,1.0,1.0,2.6,24
10/02/2018 19:00,24,1.0,1.0,2.6,24
10/02/2018 18:00,24,1.0,1.0,2.6,24
